,lsoa,hierarchical8_x,hierarchical8_y,same
2065,E01002117,3,3,1
2066,E01002118,3,3,1
2067,E01002119,3,3,1
2068,E01002120,3,3,1
2069,E01002121,3,3,1
2070,E01002122,3,3,1
2071,E01002123,3,3,1
2072,E01002124,3,3,1
2073,E01002125,3,3,1
2074,E01002126,3,3,1
2075,E01002127,3,3,1
2076,E01002128,3,3,1
2077,E01002129,3,3,1
2078,E01002130,6,6,1
2079,E01002131,3,3,1
2080,E01002132,3,3,1
2081,E01002133,3,3,1
2082,E01002134,7,7,1
2083,E01002135,3,3,1
2084,E01002136,4,4,1
2085,E01002137,7,7,1
2086,E01002138,3,3,1
2087,E01002139,4,3,0
2088,E01002140,3,3,1
2089,E01002141,3,3,1
2090,E01002142,3,3,1
2091,E01002143,3,3,1
2092,E01002144,7,7,1
2093,E01002145,3,3,1
2094,E01002146,3,3,1
2095,E01002147,3,3,1
2096,E01002148,3,3,1
2097,E01002149,3,3,1
2098,E01002150,3,3,1
2099,E01002151,4,3,0
2100,E01002152,4,4,1
2101,E01002153,3,3,1
2102,E01002154,3,3,1
2103,E01002155,3,4,0
2104,E01002156,3,3,1
2105,E01002157,3,3,1
2106,E01002158,3,3,1
2107,E01002159,3,3,1
2108,E01002160,3,3,1
2109,E01002161,3,3,1
2110,E01002162,3,3,1
2111,E01002163,3,3,1
2112,E01002164,3,3,1
2113,E01002165,3,3,1
2114,E01002166,3,3,1
2115,E01002167,3,3,1
2116,E01002168,3,3,1
2117,E01002169,3,3,1
2118,E01002170,3,3,1
2119,E01002171,3,3,1
2120,E01002172,3,3,1
2121,E01002173,3,3,1
2122,E01002174,3,3,1
2123,E01002175,3,3,1
2124,E01002176,3,3,1
2125,E01002177,3,3,1
2126,E01002178,3,3,1
2127,E01002179,3,3,1
2128,E01002180,6,3,0
2129,E01002181,3,3,1
2130,E01002182,3,3,1
2131,E01002183,3,3,1
2132,E01002184,3,3,1
2133,E01002185,3,3,1
2134,E01002186,3,4,0
2135,E01002187,3,3,1
2136,E01002188,3,3,1
2137,E01002189,3,3,1
2138,E01002190,3,3,1
2139,E01002191,3,3,1
2140,E01002192,3,3,1
2141,E01002193,3,3,1
2142,E01002194,3,3,1
2143,E01002195,3,3,1
2144,E01002196,3,3,1
2145,E01002197,3,3,1
2146,E01002198,3,3,1
2147,E01002199,3,3,1
2148,E01002200,3,3,1
2149,E01002201,3,3,1
2150,E01002202,4,4,1
2151,E01002203,3,3,1
2152,E01002204,3,3,1
2153,E01002206,3,3,1
2154,E01002207,3,3,1
2155,E01002208,3,3,1
2156,E01002209,3,3,1
2157,E01002210,3,3,1
2158,E01002211,3,3,1
2159,E01002212,3,3,1
2160,E01002213,3,3,1
2161,E01002214,3,3,1
2162,E01002215,3,3,1
2163,E01002216,3,3,1
2164,E01002217,1,3,0
2165,E01002218,3,3,1
2166,E01002219,3,3,1
2167,E01002220,3,3,1
2168,E01002221,3,3,1
2169,E01002222,3,3,1
2170,E01002223,3,3,1
2171,E01002224,3,3,1
2172,E01002225,7,7,1
2173,E01002226,3,3,1
2174,E01002227,4,4,1
2175,E01002228,3,4,0
2176,E01002229,3,3,1
2177,E01002230,3,3,1
2178,E01002231,3,3,1
2179,E01002232,3,3,1
2180,E01002233,3,3,1
2181,E01002234,3,3,1
2182,E01002235,3,3,1
2183,E01002236,5,5,1
2184,E01002237,3,3,1
2185,E01002238,3,3,1
2186,E01002239,3,3,1
2187,E01002240,3,3,1
2188,E01002241,3,3,1
2189,E01002242,3,3,1
2190,E01002243,3,1,0
2191,E01002244,6,3,0
2192,E01002245,3,3,1
2193,E01002246,3,3,1
2194,E01002247,3,3,1
2195,E01002248,3,3,1
2196,E01002249,4,3,0
2197,E01002250,3,3,1
2198,E01002251,3,3,1
2199,E01002252,3,3,1
2200,E01002253,3,3,1
2201,E01002254,3,3,1
2202,E01002255,3,3,1
2203,E01002256,3,3,1
2204,E01002257,3,3,1
2205,E01002258,3,3,1
2206,E01002259,7,7,1
2207,E01002260,3,3,1
2208,E01002261,3,3,1
2209,E01002262,3,3,1
2210,E01002263,3,3,1
2211,E01002264,4,3,0
2212,E01002265,3,4,0
2213,E01002266,3,3,1
2214,E01002267,3,3,1
2215,E01002268,4,4,1
2216,E01002269,3,3,1
2217,E01002270,3,3,1
2218,E01002271,3,3,1
2219,E01002272,3,3,1
2220,E01002273,3,3,1
2221,E01002274,3,3,1
2222,E01002275,3,3,1
2223,E01002276,7,7,1
2224,E01002277,3,4,0
2225,E01002278,4,3,0
2226,E01002279,3,3,1
2227,E01002280,3,3,1
2228,E01002281,3,3,1
2229,E01002282,4,3,0
2230,E01002283,3,3,1
2231,E01002284,4,3,0
2232,E01002285,3,3,1
2233,E01002286,3,3,1
2234,E01002287,3,3,1
2235,E01002288,3,3,1
2236,E01002289,3,3,1
2237,E01002290,3,3,1
2238,E01002291,3,3,1
2239,E01002292,3,3,1
2240,E01002293,4,4,1
2241,E01002294,3,3,1
2242,E01002295,3,3,1
2243,E01002296,7,7,1
2244,E01002297,4,3,0
2245,E01002298,3,3,1
2246,E01002299,3,3,1
2247,E01002300,3,3,1
2248,E01002301,3,3,1
2249,E01002302,3,3,1
2250,E01002303,3,3,1
2251,E01002304,7,7,1
2252,E01002305,3,3,1
2253,E01002306,3,3,1
2254,E01002307,3,3,1
2255,E01002308,3,3,1
2256,E01002309,3,3,1
2257,E01002310,4,4,1
2258,E01002311,3,3,1
2259,E01002312,3,3,1
2260,E01002313,3,3,1
2261,E01002314,3,3,1
2262,E01002315,3,3,1
2263,E01002316,4,4,1
2264,E01002317,3,3,1
2265,E01002318,3,3,1
2266,E01002319,3,3,1
2267,E01002320,3,3,1
2268,E01002321,3,3,1
2269,E01002322,3,3,1
2270,E01002323,3,3,1
2271,E01002324,3,3,1
2272,E01002325,3,3,1
2273,E01002326,3,3,1
2274,E01002327,3,3,1
2275,E01002328,3,3,1
2276,E01002329,3,3,1
2277,E01002330,3,3,1
2278,E01002331,3,3,1
2279,E01002332,3,3,1
2280,E01002333,3,3,1
2281,E01002334,3,3,1
2282,E01002335,3,3,1
2283,E01002336,3,3,1
2284,E01002337,3,3,1
2285,E01002338,3,3,1
2286,E01002339,3,3,1
2287,E01002340,3,3,1
2288,E01002341,3,3,1
2289,E01002342,3,3,1
2290,E01002343,3,3,1
2291,E01002344,7,7,1
2292,E01002345,3,3,1
2293,E01002346,3,3,1
2294,E01002347,3,3,1
2295,E01002348,7,7,1
2296,E01002349,3,3,1
2297,E01002350,3,3,1
2298,E01002351,3,3,1
2299,E01002352,3,3,1
2300,E01002353,3,3,1
2301,E01002354,3,3,1
2302,E01002355,3,3,1
2303,E01002356,4,4,1
2304,E01002358,3,3,1
2305,E01002359,3,3,1
2306,E01002360,3,3,1
2307,E01002361,3,3,1
2308,E01002362,3,3,1
2309,E01002363,3,3,1
2310,E01002364,3,3,1
2311,E01002365,3,3,1
2312,E01002366,3,3,1
2313,E01002367,3,3,1
2314,E01002368,4,4,1
2315,E01002369,3,3,1
2316,E01002370,4,4,1
2317,E01002371,3,3,1
2318,E01002372,3,3,1
2319,E01002373,3,3,1
2320,E01002374,3,3,1
2321,E01002375,3,3,1
2322,E01002376,3,3,1
2323,E01002377,3,3,1
2324,E01002378,3,3,1
2325,E01002379,3,3,1
2326,E01002380,3,3,1
2327,E01002381,3,3,1
2328,E01002382,3,3,1
2329,E01002383,3,3,1
2330,E01002384,3,3,1
2331,E01002385,7,7,1
2332,E01002386,3,3,1
2333,E01002387,3,3,1
2334,E01002388,3,3,1
2335,E01002389,3,3,1
2336,E01002390,3,3,1
2337,E01002391,7,7,1
2338,E01002392,3,3,1
2339,E01002393,3,3,1
2340,E01002394,3,3,1
2341,E01002395,3,3,1
2342,E01002396,3,3,1
2343,E01002397,3,3,1
2344,E01002398,3,3,1
2345,E01002399,3,3,1
2346,E01002400,3,3,1
2347,E01002401,3,3,1
2348,E01002402,3,3,1
2349,E01002403,3,3,1
2350,E01002404,3,3,1
2351,E01002405,3,3,1
2352,E01002406,3,3,1
2353,E01002407,3,3,1
2354,E01002408,3,3,1
2355,E01002409,3,3,1
2356,E01002410,3,3,1
2357,E01002411,3,3,1
2358,E01002412,3,3,1
2359,E01002413,4,4,1
2360,E01002414,3,3,1
2361,E01002415,3,3,1
2362,E01002416,3,3,1
2363,E01002417,3,3,1
2364,E01002418,3,3,1
2365,E01002419,3,3,1
2366,E01002420,3,3,1
2367,E01002421,3,3,1
2368,E01002422,3,3,1
2369,E01002423,3,3,1
2370,E01002424,3,3,1
2371,E01002425,3,3,1
2372,E01002426,3,3,1
2373,E01002427,3,3,1
2374,E01002428,3,3,1
2375,E01002429,3,3,1
2376,E01002430,3,3,1
2377,E01002431,3,3,1
2378,E01002432,3,3,1
2379,E01002433,3,3,1
2380,E01002434,3,3,1
2381,E01002435,3,3,1
2382,E01002436,3,3,1
2383,E01002437,3,3,1
2384,E01002438,7,7,1
2385,E01002439,3,3,1
2386,E01002440,3,3,1
2387,E01002441,7,7,1
2388,E01002442,3,3,1
2389,E01002443,4,4,1
2390,E01002444,7,7,1
2391,E01002445,4,3,0
2392,E01002446,7,4,0
2393,E01002447,4,4,1
2394,E01002448,7,3,0
2395,E01002449,3,3,1
2396,E01002450,3,3,1
2397,E01002451,3,3,1
2398,E01002452,3,3,1
2399,E01002453,3,3,1
2400,E01002454,3,3,1
2401,E01002455,3,3,1
2402,E01002456,3,3,1
2403,E01002457,3,3,1
2404,E01002458,3,3,1
2405,E01002459,3,3,1
2406,E01002460,4,4,1
2407,E01002461,4,4,1
2408,E01002462,3,3,1
2409,E01002463,4,4,1
2410,E01002464,3,3,1
2411,E01002465,3,3,1
2412,E01002466,3,3,1
2413,E01002467,3,3,1
2414,E01002468,3,3,1
2415,E01002469,3,3,1
2416,E01002470,3,3,1
2417,E01002471,3,3,1
2418,E01002472,4,4,1
2419,E01002473,7,7,1
2420,E01002474,3,3,1
2421,E01002475,3,4,0
2422,E01002476,3,3,1
2423,E01002477,3,3,1
2424,E01002478,3,3,1
2425,E01002479,3,3,1
2426,E01002480,3,3,1
2427,E01002481,3,3,1
2428,E01002482,3,3,1
2429,E01002483,3,3,1
2430,E01002484,3,3,1
2431,E01002485,3,3,1
2432,E01002486,3,3,1
2433,E01002487,3,3,1
2434,E01002488,3,3,1
2435,E01002489,3,3,1
2436,E01002490,3,3,1
2437,E01002491,3,3,1
2438,E01002492,3,3,1
2439,E01002493,3,3,1
2440,E01002494,3,3,1
2441,E01002495,3,3,1
2442,E01002496,4,4,1
2443,E01002497,4,4,1
2444,E01002498,3,3,1
2445,E01002499,3,7,0
2446,E01002501,3,3,1
2447,E01002502,3,3,1
2448,E01002503,3,3,1
2449,E01002504,3,3,1
2450,E01002505,4,4,1
2451,E01002506,3,3,1
2452,E01002507,3,3,1
2453,E01002508,3,3,1
2454,E01002509,3,3,1
2455,E01002511,3,3,1
2456,E01002512,3,3,1
2457,E01002513,4,4,1
2458,E01002514,3,3,1
2459,E01002515,3,3,1
2460,E01002516,3,3,1
2461,E01002518,3,3,1
2462,E01002519,3,7,0
2463,E01002520,3,3,1
2464,E01002521,4,3,0
2465,E01002523,6,6,1
2466,E01002525,3,3,1
2467,E01002526,3,3,1
2468,E01002527,7,7,1
2469,E01002528,3,3,1
2470,E01002529,3,3,1
2471,E01002530,3,4,0
2472,E01002531,3,3,1
2473,E01002532,3,3,1
2474,E01002533,7,7,1
2475,E01002534,3,3,1
2476,E01002535,3,3,1
2477,E01002536,3,3,1
2478,E01002537,3,3,1
2479,E01002538,3,3,1
2480,E01002539,3,3,1
2481,E01002540,3,3,1
2482,E01002541,3,3,1
2483,E01002542,3,3,1
2484,E01002543,3,3,1
2485,E01002544,3,3,1
2486,E01002545,4,4,1
2487,E01002546,3,3,1
2488,E01002547,3,3,1
2489,E01002548,3,3,1
2490,E01002549,3,4,0
2491,E01002550,3,3,1
2492,E01002551,3,3,1
2493,E01002552,3,3,1
2494,E01002553,3,3,1
2495,E01002554,3,3,1
2496,E01002555,3,3,1
2497,E01002556,3,3,1
2498,E01002557,3,3,1
2499,E01002558,3,3,1
2500,E01002559,4,4,1
2501,E01002560,3,3,1
2502,E01002561,3,3,1
2503,E01002562,3,3,1
2504,E01002563,3,3,1
2505,E01002564,3,3,1
2506,E01002565,6,6,1
2507,E01002566,4,4,1
2508,E01002567,5,5,1
2509,E01002568,4,1,0
2510,E01002569,5,5,1
2511,E01002570,5,5,1
2512,E01002571,3,3,1
2513,E01002572,7,7,1
2514,E01002573,3,3,1
2515,E01002574,3,3,1
2516,E01002575,6,5,0
2517,E01002576,3,3,1
2518,E01002577,3,3,1
2519,E01002578,3,3,1
2520,E01002579,3,3,1
2521,E01002580,6,6,1
2522,E01002581,6,6,1
2523,E01002582,3,3,1
2524,E01002583,3,3,1
2525,E01002584,3,3,1
2526,E01002585,3,3,1
2527,E01002586,3,3,1
2528,E01002587,4,3,0
2529,E01002588,4,4,1
2530,E01002589,3,3,1
2531,E01002590,3,3,1
2532,E01002591,3,3,1
2533,E01002592,4,4,1
2534,E01002593,3,3,1
2535,E01002594,3,3,1
2536,E01002595,3,3,1
2537,E01002596,3,3,1
2538,E01002598,3,3,1
2539,E01002599,3,3,1
2540,E01002600,3,3,1
2541,E01002601,3,3,1
2542,E01002602,3,3,1
2543,E01002603,3,3,1
2544,E01002604,3,3,1
2545,E01002605,4,4,1
2546,E01002606,3,3,1
2547,E01002607,3,3,1
2548,E01002608,3,3,1
2549,E01002609,3,3,1
2550,E01002610,4,3,0
2551,E01002611,3,3,1
2552,E01002612,3,3,1
2553,E01002613,3,3,1
2554,E01002614,3,3,1
2555,E01002615,4,4,1
2556,E01002616,3,3,1
2557,E01002617,3,3,1
2558,E01002618,3,3,1
2559,E01002619,3,3,1
2560,E01002620,3,3,1
2561,E01002621,3,4,0
2562,E01002622,3,3,1
2563,E01002623,3,3,1
2564,E01002624,3,3,1
2565,E01002625,3,3,1
2566,E01002626,3,3,1
2567,E01002627,3,4,0
2568,E01002628,4,3,0
2569,E01002629,3,3,1
2570,E01002630,3,3,1
2571,E01002631,3,3,1
2572,E01002632,3,3,1
2573,E01002633,4,4,1
2574,E01002634,4,4,1
2575,E01002635,3,3,1
2576,E01002636,3,3,1
2577,E01002637,4,4,1
2578,E01002638,3,3,1
2579,E01002639,3,3,1
2580,E01002640,3,3,1
2581,E01002641,3,3,1
2582,E01002642,3,3,1
2583,E01002643,3,3,1
2584,E01002645,6,6,1
2585,E01002646,3,3,1
2586,E01002647,3,3,1
2587,E01002648,3,3,1
2588,E01002649,6,3,0
2589,E01002650,3,3,1
2590,E01002651,3,3,1
2591,E01002652,3,3,1
2592,E01002653,3,3,1
2593,E01002654,3,3,1
2594,E01002655,3,3,1
2595,E01002656,3,3,1
2596,E01002657,3,3,1
2597,E01002658,3,3,1
2598,E01002659,3,3,1
2599,E01002660,3,3,1
2600,E01002661,3,3,1
2601,E01002662,3,3,1
2602,E01002663,6,3,0
2603,E01002664,3,3,1
2604,E01002665,3,3,1
2605,E01002666,3,3,1
2606,E01002667,3,1,0
2607,E01002668,3,3,1
2608,E01002669,3,3,1
2609,E01002670,3,3,1
2610,E01002671,3,3,1
2611,E01002672,4,4,1
2612,E01002673,4,3,0
2613,E01002674,3,3,1
2614,E01002675,3,3,1
2615,E01002676,3,3,1
2616,E01002677,3,3,1
2617,E01002678,7,7,1
2618,E01002679,3,3,1
2619,E01002680,3,4,0
2620,E01002681,3,3,1
2621,E01002682,3,3,1
2622,E01002683,3,5,0
2623,E01002684,4,1,0
2624,E01002686,3,3,1
2625,E01002687,6,6,1
2626,E01002689,5,5,1
2627,E01002690,3,3,1
2628,E01002691,3,3,1
2629,E01002692,3,3,1
2630,E01002693,6,6,1
2631,E01002694,1,1,1
2632,E01002695,1,1,1
2633,E01002696,1,1,1
2634,E01002697,6,6,1
2635,E01002698,1,1,1
2636,E01002699,1,1,1
2637,E01002700,1,1,1
2638,E01002701,1,1,1
2639,E01002702,1,1,1
2640,E01002703,1,1,1
2641,E01002704,1,1,1
2642,E01002706,1,1,1
2643,E01002707,1,1,1
2644,E01002708,1,1,1
2645,E01002709,1,1,1
2646,E01002710,1,1,1
2647,E01002711,1,1,1
2648,E01002712,6,1,0
2649,E01002713,1,1,1
2650,E01002714,1,1,1
2651,E01002715,1,1,1
2652,E01002716,1,1,1
2653,E01002717,8,8,1
2654,E01002718,1,5,0
2655,E01002719,1,8,0
2656,E01002720,1,1,1
2657,E01002721,8,8,1
2658,E01002722,1,1,1
2659,E01002723,1,1,1
2660,E01002724,1,1,1
2661,E01002725,1,1,1
2662,E01002726,1,1,1
2663,E01002727,1,1,1
2664,E01002728,6,1,0
2665,E01002729,1,1,1
2666,E01002730,5,5,1
2667,E01002731,2,2,1
2668,E01002732,1,1,1
2669,E01002733,1,8,0
2670,E01002734,2,2,1
2671,E01002735,5,6,0
2672,E01002736,1,1,1
2673,E01002737,1,1,1
2674,E01002738,1,1,1
2675,E01002739,5,5,1
2676,E01002740,1,1,1
2677,E01002741,4,8,0
2678,E01002742,5,5,1
2679,E01002743,5,5,1
2680,E01002744,5,6,0
2681,E01002745,5,5,1
2682,E01002747,5,5,1
2683,E01002748,5,5,1
2684,E01002749,5,5,1
2685,E01002751,1,1,1
2686,E01002752,5,5,1
2687,E01002753,1,5,0
2688,E01002754,5,5,1
2689,E01002755,1,1,1
2690,E01002756,5,5,1
2691,E01002757,5,5,1
2692,E01002758,4,1,0
2693,E01002759,5,5,1
2694,E01002760,1,1,1
2695,E01002762,6,6,1
2696,E01002763,1,6,0
2697,E01002764,3,1,0
2698,E01002765,1,1,1
2699,E01002766,1,1,1
2700,E01002767,3,6,0
2701,E01002768,5,8,0
2702,E01002769,5,5,1
2703,E01002770,6,6,1
2704,E01002771,5,5,1
2705,E01002772,6,1,0
2706,E01002773,8,8,1
2707,E01002774,5,5,1
2708,E01002775,6,5,0
2709,E01002776,1,6,0
2710,E01002777,6,8,0
2711,E01002778,1,1,1
2712,E01002779,5,5,1
2713,E01002780,5,5,1
2714,E01002781,6,6,1
2715,E01002782,1,1,1
2716,E01002783,8,8,1
2717,E01002784,6,1,0
2718,E01002785,5,5,1
2719,E01002786,6,5,0
2720,E01002787,6,6,1
2721,E01002788,5,5,1
2722,E01002789,5,5,1
2723,E01002790,1,1,1
2724,E01002791,6,6,1
2725,E01002792,1,1,1
2726,E01002793,1,1,1
2727,E01002794,6,6,1
2728,E01002795,6,6,1
2729,E01002796,1,1,1
2730,E01002797,1,1,1
2731,E01002798,1,1,1
2732,E01002799,1,1,1
2733,E01002800,1,1,1
2734,E01002801,1,1,1
2735,E01002802,1,1,1
2736,E01002803,1,1,1
2737,E01002804,6,5,0
2738,E01002805,6,6,1
2739,E01002806,5,5,1
2740,E01002807,1,1,1
2741,E01002808,1,1,1
2742,E01002809,5,5,1
2743,E01002810,5,5,1
2744,E01002811,5,5,1
2745,E01002812,5,5,1
2746,E01002813,1,1,1
2747,E01002814,4,1,0
2748,E01002815,1,8,0
2749,E01002816,1,1,1
2750,E01002817,1,1,1
2751,E01002818,1,1,1
2752,E01002819,1,1,1
2753,E01002820,6,5,0
2754,E01002821,6,6,1
2755,E01002822,1,5,0
2756,E01002823,1,1,1
2757,E01002824,5,5,1
2758,E01002825,1,1,1
2759,E01002826,6,1,0
2760,E01002827,1,1,1
2761,E01002828,1,1,1
2762,E01002829,5,6,0
2763,E01002830,5,1,0
2764,E01002831,2,6,0
2765,E01002832,6,6,1
2766,E01002833,6,6,1
2767,E01002834,1,1,1
2768,E01002835,1,1,1
2769,E01002836,5,5,1
2770,E01002837,1,1,1
2771,E01002838,1,5,0
2772,E01002839,5,5,1
2773,E01002840,1,1,1
2774,E01002841,1,1,1
2775,E01002842,5,1,0
2776,E01002843,6,1,0
2777,E01002844,1,1,1
2778,E01002845,1,1,1
2779,E01002846,5,5,1
2780,E01002847,5,5,1
2781,E01002848,5,5,1
2782,E01002849,5,5,1
2783,E01002850,6,2,0
2784,E01002851,5,5,1
2785,E01002852,1,1,1
2786,E01002853,1,1,1
2787,E01002854,4,1,0
2788,E01002855,8,8,1
2789,E01002856,5,5,1
2790,E01002857,1,1,1
2791,E01002858,1,1,1
2792,E01002859,1,1,1
2793,E01002860,1,1,1
2794,E01002861,1,1,1
2795,E01002862,1,1,1
2796,E01002863,1,1,1
2797,E01002864,1,6,0
2798,E01002865,5,6,0
2799,E01002866,5,5,1
2800,E01002867,5,5,1
2801,E01002868,1,1,1
2802,E01002869,6,1,0
2803,E01002870,1,1,1
2804,E01002871,1,1,1
2805,E01002872,1,1,1
2806,E01002873,1,1,1
2807,E01002874,5,5,1
2808,E01002875,5,5,1
2809,E01002876,3,3,1
2810,E01002877,6,1,0
2811,E01002878,6,1,0
2812,E01002879,6,5,0
2813,E01002880,4,8,0
2814,E01002881,1,1,1
2815,E01002882,5,5,1
2816,E01002883,1,6,0
2817,E01002884,6,6,1
2818,E01002885,5,1,0
2819,E01002886,6,1,0
2820,E01002887,1,1,1
2821,E01002888,1,1,1
2822,E01002889,6,6,1
2823,E01002890,5,1,0
2824,E01002891,5,1,0
2825,E01002892,1,1,1
2826,E01002893,5,5,1
2827,E01002894,5,6,0
2828,E01002895,1,1,1
2829,E01002896,5,5,1
2830,E01002897,1,1,1
2831,E01002898,5,5,1
2832,E01002899,1,1,1
2833,E01002900,1,1,1
2834,E01002901,6,1,0
2835,E01002902,6,1,0
2836,E01002903,1,1,1
2837,E01002904,8,8,1
2838,E01002905,5,1,0
2839,E01002906,3,1,0
2840,E01002907,1,1,1
2841,E01002908,3,3,1
2842,E01002909,5,5,1
2843,E01002910,1,1,1
2844,E01002911,1,1,1
2845,E01002912,6,6,1
2846,E01002913,1,5,0
2847,E01002914,1,1,1
2848,E01002915,4,4,1
2849,E01002916,3,3,1
2850,E01002917,3,3,1
2851,E01002918,4,3,0
2852,E01002919,4,4,1
2853,E01002920,3,3,1
2854,E01002921,3,1,0
2855,E01002922,3,3,1
2856,E01002923,3,3,1
2857,E01002924,3,3,1
2858,E01002925,6,6,1
2859,E01002926,3,3,1
2860,E01002927,3,3,1
2861,E01002928,3,3,1
2862,E01002929,3,3,1
2863,E01002930,3,3,1
2864,E01002931,3,3,1
2865,E01002932,3,3,1
2866,E01002933,3,3,1
2867,E01002934,3,3,1
2868,E01002935,3,3,1
2869,E01002937,3,3,1
2870,E01002938,3,3,1
2871,E01002939,3,3,1
2872,E01002940,3,3,1
2873,E01002941,3,3,1
2874,E01002942,3,3,1
2875,E01002943,3,3,1
2876,E01002944,3,3,1
2877,E01002945,3,3,1
2878,E01002946,3,3,1
2879,E01002947,3,3,1
2880,E01002948,7,7,1
2881,E01002949,3,3,1
2882,E01002950,3,3,1
2883,E01002951,3,3,1
2884,E01002952,4,4,1
2885,E01002953,4,4,1
2886,E01002954,4,4,1
2887,E01002955,4,4,1
2888,E01002956,3,3,1
2889,E01002957,3,4,0
2890,E01002958,3,3,1
2891,E01002959,3,3,1
2892,E01002960,3,3,1
2893,E01002961,3,3,1
2894,E01002962,3,3,1
2895,E01002963,3,3,1
2896,E01002964,3,6,0
2897,E01002965,3,3,1
2898,E01002966,6,6,1
2899,E01002967,3,3,1
2900,E01002968,2,2,1
2901,E01002969,4,1,0
2902,E01002970,3,3,1
2903,E01002971,6,6,1
2904,E01002972,3,6,0
2905,E01002973,3,3,1
2906,E01002974,3,3,1
2907,E01002975,3,3,1
2908,E01002976,3,3,1
2909,E01002977,3,3,1
2910,E01002978,3,3,1
2911,E01002979,3,3,1
2912,E01002980,3,3,1
2913,E01002981,3,3,1
2914,E01002982,3,3,1
2915,E01002983,3,3,1
2916,E01002984,3,3,1
2917,E01002985,3,3,1
2918,E01002986,3,3,1
2919,E01002987,2,2,1
2920,E01002988,3,3,1
2921,E01002989,6,6,1
2922,E01002990,3,3,1
2923,E01002991,3,3,1
2924,E01002992,3,3,1
2925,E01002993,3,3,1
2926,E01002994,3,3,1
2927,E01002995,4,3,0
2928,E01002996,3,3,1
2929,E01002997,3,3,1
2930,E01002998,3,3,1
2931,E01002999,3,3,1
2932,E01003000,3,3,1
2933,E01003001,3,3,1
2934,E01003002,3,3,1
2935,E01003003,3,3,1
2936,E01003004,3,3,1
2937,E01003005,3,3,1
2938,E01003006,4,4,1
2939,E01003007,3,3,1
2940,E01003008,3,3,1
2941,E01003009,3,3,1
2942,E01003010,3,3,1
2943,E01003011,6,6,1
2944,E01003013,1,6,0
2945,E01003014,1,1,1
2946,E01003015,8,1,0
2947,E01003016,1,1,1
2948,E01003017,1,1,1
2949,E01003018,5,5,1
2950,E01003019,5,5,1
2951,E01003020,5,5,1
2952,E01003021,5,5,1
2953,E01003022,5,5,1
2954,E01003023,5,5,1
2955,E01003024,4,4,1
2956,E01003025,5,5,1
2957,E01003026,7,7,1
2958,E01003027,5,5,1
2959,E01003028,6,6,1
2960,E01003029,1,1,1
2961,E01003030,5,5,1
2962,E01003031,3,3,1
2963,E01003032,6,1,0
2964,E01003033,5,5,1
2965,E01003034,5,5,1
2966,E01003035,1,5,0
2967,E01003036,5,5,1
2968,E01003037,6,1,0
2969,E01003038,5,5,1
2970,E01003039,1,5,0
2971,E01003040,7,5,0
2972,E01003041,1,1,1
2973,E01003042,4,4,1
2974,E01003043,5,5,1
2975,E01003044,6,1,0
2976,E01003045,1,1,1
2977,E01003046,8,8,1
2978,E01003047,2,6,0
2979,E01003048,4,1,0
2980,E01003049,1,1,1
2981,E01003050,5,5,1
2982,E01003051,8,6,0
2983,E01003052,1,1,1
2984,E01003053,5,5,1
2985,E01003054,5,5,1
2986,E01003055,6,1,0
2987,E01003056,5,5,1
2988,E01003057,1,1,1
2989,E01003058,5,5,1
2990,E01003059,1,1,1
2991,E01003060,1,6,0
2992,E01003061,6,6,1
2993,E01003062,5,5,1
2994,E01003063,6,5,0
2995,E01003064,3,3,1
2996,E01003065,3,3,1
2997,E01003066,3,3,1
2998,E01003067,3,6,0
2999,E01003068,5,5,1
3000,E01003069,3,3,1
3001,E01003070,6,6,1
3002,E01003071,5,5,1
3003,E01003072,3,3,1
3004,E01003073,5,5,1
3005,E01003074,5,5,1
3006,E01003075,1,1,1
3007,E01003076,6,5,0
3008,E01003077,5,5,1
3009,E01003078,3,3,1
3010,E01003079,6,6,1
3011,E01003080,3,3,1
3012,E01003081,5,1,0
3013,E01003082,5,5,1
3014,E01003083,3,3,1
3015,E01003084,5,5,1
3016,E01003085,3,3,1
3017,E01003086,4,3,0
3018,E01003087,4,4,1
3019,E01003088,5,1,0
3020,E01003089,8,8,1
3021,E01003090,5,1,0
3022,E01003091,6,8,0
3023,E01003092,8,8,1
3024,E01003093,8,1,0
3025,E01003094,5,5,1
3026,E01003095,5,5,1
3027,E01003096,5,5,1
3028,E01003097,8,8,1
3029,E01003098,1,1,1
3030,E01003099,1,1,1
3031,E01003100,5,5,1
3032,E01003101,8,8,1
3033,E01003102,1,1,1
3034,E01003104,1,1,1
3035,E01003105,8,8,1
3036,E01003106,8,8,1
3037,E01003107,6,1,0
3038,E01003108,8,8,1
3039,E01003109,1,1,1
3040,E01003110,1,1,1
3041,E01003111,4,8,0
3042,E01003112,1,1,1
3043,E01003113,3,3,1
3044,E01003114,3,3,1
3045,E01003115,5,5,1
3046,E01003116,3,3,1
3047,E01003117,6,6,1
3048,E01003118,3,3,1
3049,E01003119,3,3,1
3050,E01003120,6,6,1
3051,E01003121,8,8,1
3052,E01003122,5,5,1
3053,E01003123,1,5,0
3054,E01003124,1,1,1
3055,E01003125,8,8,1
3056,E01003126,8,8,1
3057,E01003127,5,5,1
3058,E01003128,8,8,1
3059,E01003129,5,5,1
3060,E01003130,3,3,1
3061,E01003131,3,3,1
3062,E01003132,3,3,1
