"","oa_name","clusters_2021_cleanup_Commercial","clusters_2021_cleanup_Estates","clusters_2021_cleanup_High.density","clusters_2021_cleanup_Low.density","clusters_2021_cleanup_Open.green.space","clusters_2021_cleanup_Other.green","clusters_2021_cleanup_Terraced","count","OA","hierarchical8"
"64","E00000087",0,0,0,0.733333333333333,0,0.266666666666667,0,15,"E00000087",7
"65","E00000088",0,0.0625,0,0.6875,0,0.25,0,16,"E00000088",7
"66","E00000089",0,0,0,0.740740740740741,0.037037037037037,0.222222222222222,0,27,"E00000089",7
"67","E00000090",0,0.0384615384615385,0.0384615384615385,0.692307692307692,0,0.230769230769231,0,26,"E00000090",7
"68","E00000091",0,0,0,0.733333333333333,0,0.266666666666667,0,15,"E00000091",7
"69","E00000092",0,0,0.0140845070422535,0.450704225352113,0.323943661971831,0.211267605633803,0,71,"E00000092",1
"70","E00000093",0.619047619047619,0,0,0.333333333333333,0,0.0476190476190476,0,21,"E00000093",3
"71","E00000094",0,0.04,0,0.72,0,0.24,0,25,"E00000094",7
"72","E00000095",0,0,0.0952380952380952,0.80952380952381,0,0.0952380952380952,0,21,"E00000095",7
"73","E00000096",0,0.0588235294117647,0,0.764705882352941,0,0.176470588235294,0,17,"E00000096",7
"74","E00000097",0,0,0,0.904761904761905,0,0.0952380952380952,0,21,"E00000097",7
"75","E00000098",0,0,0,0.777777777777778,0,0.222222222222222,0,9,"E00000098",7
"76","E00000099",0,0,0,0.3,0.5,0.2,0,10,"E00000099",1
"77","E00000100",0.136363636363636,0.0454545454545455,0.0454545454545455,0.409090909090909,0.0909090909090909,0.272727272727273,0,22,"E00000100",1
"78","E00000101",0,0.12,0,0.52,0,0.36,0,25,"E00000101",1
"79","E00000102",0,0.0869565217391304,0.0434782608695652,0.434782608695652,0,0.391304347826087,0.0434782608695652,23,"E00000102",1
"80","E00000103",0,0,0,0.866666666666667,0,0.133333333333333,0,15,"E00000103",7
"81","E00000104",0,0.133333333333333,0.0333333333333333,0.666666666666667,0,0.133333333333333,0.0333333333333333,30,"E00000104",7
"82","E00000106",0,0,0.105263157894737,0.526315789473684,0,0.105263157894737,0.263157894736842,19,"E00000106",7
"83","E00000107",0.027027027027027,0.0810810810810811,0,0.621621621621622,0,0.27027027027027,0,37,"E00000107",7
"84","E00000108",0,0,0.0303030303030303,0.606060606060606,0.0606060606060606,0.303030303030303,0,33,"E00000108",7
"85","E00000109",0,0,0.0606060606060606,0.696969696969697,0,0.212121212121212,0.0303030303030303,33,"E00000109",7
"86","E00000110",0,0.0857142857142857,0.0571428571428571,0.285714285714286,0.0285714285714286,0.542857142857143,0,35,"E00000110",1
"87","E00000111",0,0,0,0.769230769230769,0,0.230769230769231,0,13,"E00000111",7
"88","E00000112",0,0.142857142857143,0,0.714285714285714,0,0.142857142857143,0,7,"E00000112",7
"89","E00000113",0,0.0526315789473684,0,0.789473684210526,0,0.157894736842105,0,19,"E00000113",7
"90","E00000114",0,0.0476190476190476,0,0.714285714285714,0,0.238095238095238,0,21,"E00000114",7
"91","E00000115",0,0,0,0.526315789473684,0,0.473684210526316,0,19,"E00000115",1
"92","E00000116",0,0.0333333333333333,0,0.7,0,0.266666666666667,0,30,"E00000116",7
"93","E00000117",0.125,0,0,0.125,0,0.75,0,8,"E00000117",6
"94","E00000118",0,0,0,0.666666666666667,0,0.291666666666667,0.0416666666666667,24,"E00000118",7
"95","E00000119",0,0,0,0.416666666666667,0,0.583333333333333,0,12,"E00000119",1
"96","E00000120",0,0.0606060606060606,0.0303030303030303,0.818181818181818,0,0.0909090909090909,0,33,"E00000120",7
"97","E00000121",0.260869565217391,0.0434782608695652,0,0.391304347826087,0,0.304347826086957,0,23,"E00000121",1
"98","E00000122",0,0.1,0,0.65,0,0.25,0,20,"E00000122",7
"99","E00000123",0,0.0434782608695652,0.130434782608696,0.565217391304348,0,0.260869565217391,0,23,"E00000123",7
"100","E00000124",0,0.142857142857143,0,0.571428571428571,0,0.25,0.0357142857142857,28,"E00000124",1
"101","E00000125",0,0.0769230769230769,0.0384615384615385,0.692307692307692,0,0.192307692307692,0,26,"E00000125",7
"102","E00000126",0,0.0789473684210526,0.263157894736842,0.289473684210526,0.131578947368421,0.210526315789474,0.0263157894736842,38,"E00000126",1
"103","E00000127",0.15625,0.15625,0.125,0.4375,0,0.125,0,32,"E00000127",7
"104","E00000128",0,0,0,0.785714285714286,0,0.214285714285714,0,14,"E00000128",7
"105","E00000129",0,0.0833333333333333,0,0.458333333333333,0,0.458333333333333,0,24,"E00000129",1
"106","E00000130",0,0,0,0.631578947368421,0,0.368421052631579,0,19,"E00000130",7
"107","E00000131",0,0,0.05,0.7,0,0.25,0,20,"E00000131",7
"108","E00000132",0,0.0476190476190476,0,0.761904761904762,0,0.19047619047619,0,21,"E00000132",7
"109","E00000133",0,0.1,0.1,0.6,0,0.2,0,10,"E00000133",7
"110","E00000134",0,0.0476190476190476,0,0.714285714285714,0,0.238095238095238,0,21,"E00000134",7
"111","E00000135",0,0,0,0.78125,0,0.21875,0,32,"E00000135",7
"112","E00000136",0,0.0344827586206897,0.0689655172413793,0.448275862068966,0,0.241379310344828,0.206896551724138,29,"E00000136",1
"113","E00000137",0,0.454545454545455,0.0909090909090909,0.272727272727273,0.0909090909090909,0.0909090909090909,0,11,"E00000137",5
"114","E00000138",0.0555555555555556,0.111111111111111,0.0833333333333333,0.416666666666667,0,0.333333333333333,0,36,"E00000138",1
"115","E00000139",0,0.0857142857142857,0,0.571428571428571,0,0.342857142857143,0,35,"E00000139",1
"116","E00000140",0,0.0416666666666667,0.0416666666666667,0.458333333333333,0,0.458333333333333,0,24,"E00000140",1
"117","E00000141",0,0,0,0,0.125,0.875,0,8,"E00000141",6
"118","E00000142",0,0.0172413793103448,0,0.224137931034483,0,0.758620689655172,0,58,"E00000142",6
"119","E00000143",0,0.0526315789473684,0,0.315789473684211,0.157894736842105,0.473684210526316,0,38,"E00000143",1
"120","E00000144",0,0,0,0.648648648648649,0,0.351351351351351,0,37,"E00000144",7
"121","E00000145",0,0,0,0.875,0,0.125,0,40,"E00000145",7
"122","E00000146",0,0,0,0.608695652173913,0.0434782608695652,0.347826086956522,0,23,"E00000146",7
"123","E00000147",0,0,0,0.925925925925926,0,0.037037037037037,0.037037037037037,27,"E00000147",7
"124","E00000148",0,0,0,1,0,0,0,12,"E00000148",7
"125","E00000149",0,0,0.1,0.5,0,0.05,0.35,20,"E00000149",1
"126","E00000150",0,0.173913043478261,0,0.782608695652174,0,0.0434782608695652,0,23,"E00000150",7
"127","E00000151",0,0.0186915887850467,0.00934579439252336,0.177570093457944,0.345794392523364,0.429906542056075,0.0186915887850467,107,"E00000151",1
"128","E00000152",0.0434782608695652,0,0.0434782608695652,0.782608695652174,0,0.0434782608695652,0.0869565217391304,23,"E00000152",7
"129","E00000153",0.0222222222222222,0,0.0444444444444444,0.466666666666667,0,0.266666666666667,0.2,45,"E00000153",1
"130","E00000154",0.210526315789474,0,0,0.368421052631579,0,0.0526315789473684,0.368421052631579,19,"E00000154",1
"131","E00000155",0.210526315789474,0.105263157894737,0,0.315789473684211,0,0.210526315789474,0.157894736842105,19,"E00000155",1
"132","E00000156",0,0.00571428571428571,0.00571428571428571,0.114285714285714,0.634285714285714,0.24,0,175,"E00000156",1
"133","E00000157",0,0.032258064516129,0,0.483870967741935,0.129032258064516,0.354838709677419,0,31,"E00000157",1
"134","E00000158",0,0.0222222222222222,0,0.333333333333333,0.311111111111111,0.333333333333333,0,45,"E00000158",1
"135","E00000159",0,0.2,0.0666666666666667,0.3,0.0666666666666667,0.366666666666667,0,30,"E00000159",1
"136","E00000160",0,0.0625,0,0.375,0.125,0.4375,0,32,"E00000160",1
"137","E00000161",0,0.48,0,0.32,0.04,0.16,0,25,"E00000161",5
"138","E00000162",0,0,0.230769230769231,0.384615384615385,0.307692307692308,0.0769230769230769,0,13,"E00000162",1
"139","E00000163",0,0.318181818181818,0,0.181818181818182,0.318181818181818,0.181818181818182,0,22,"E00000163",1
"140","E00000164",0,0.333333333333333,0,0.583333333333333,0,0,0.0833333333333333,12,"E00000164",1
"141","E00000165",0,0.129032258064516,0.032258064516129,0.580645161290323,0,0.193548387096774,0.0645161290322581,31,"E00000165",7
"142","E00000166",0,0,0,0,0,1,0,2,"E00000166",6
"143","E00000167",0,0.0714285714285714,0,0.785714285714286,0,0.0714285714285714,0.0714285714285714,14,"E00000167",7
"144","E00000168",0,0,0,0.592592592592593,0,0.407407407407407,0,27,"E00000168",1
"145","E00000169",0,0.333333333333333,0,0.25,0,0.333333333333333,0.0833333333333333,12,"E00000169",1
"146","E00000170",0,0,0.0263157894736842,0.605263157894737,0,0.368421052631579,0,38,"E00000170",1
"147","E00000171",0,0,0.0263157894736842,0.368421052631579,0.184210526315789,0.421052631578947,0,38,"E00000171",1
"148","E00000172",0,0,0,0.735294117647059,0,0.264705882352941,0,34,"E00000172",7
"149","E00000173",0.142857142857143,0,0.0357142857142857,0.285714285714286,0,0.535714285714286,0,28,"E00000173",1
"150","E00000174",0,0,0,0.782608695652174,0,0.0434782608695652,0.173913043478261,23,"E00000174",7
"151","E00000175",0,0.0416666666666667,0.166666666666667,0.25,0,0.458333333333333,0.0833333333333333,24,"E00000175",1
"152","E00000176",0,0,0,0.684210526315789,0,0.0526315789473684,0.263157894736842,19,"E00000176",7
"153","E00000177",0.1,0.35,0.1,0,0,0.45,0,20,"E00000177",1
"154","E00000178",0,0,0.142857142857143,0.535714285714286,0.0357142857142857,0.0714285714285714,0.214285714285714,28,"E00000178",7
"155","E00000179",0,0,0,0.923076923076923,0,0,0.0769230769230769,13,"E00000179",7
"156","E00000180",0,0,0.0769230769230769,0.333333333333333,0.102564102564103,0.358974358974359,0.128205128205128,39,"E00000180",1
"157","E00000181",0,0,0.0303030303030303,0.787878787878788,0,0.121212121212121,0.0606060606060606,33,"E00000181",7
"158","E00000182",0,0,0,0.615384615384615,0,0.307692307692308,0.0769230769230769,13,"E00000182",7
"159","E00000183",0.0333333333333333,0.0333333333333333,0,0.733333333333333,0,0.2,0,30,"E00000183",7
"160","E00000184",0,0,0,0.814814814814815,0,0.111111111111111,0.0740740740740741,27,"E00000184",7
"161","E00000185",0,0,0,0.642857142857143,0,0.333333333333333,0.0238095238095238,42,"E00000185",7
"162","E00000186",0,0,0,0.806451612903226,0,0.193548387096774,0,31,"E00000186",7
"163","E00000187",0,0,0.111111111111111,0.722222222222222,0,0.166666666666667,0,18,"E00000187",7
"164","E00000188",0,0.0303030303030303,0,0.787878787878788,0,0.151515151515152,0.0303030303030303,33,"E00000188",7
"165","E00000189",0,0,0.027027027027027,0.702702702702703,0,0.243243243243243,0.027027027027027,37,"E00000189",7
"166","E00000190",0,0,0.0833333333333333,0.333333333333333,0,0.416666666666667,0.166666666666667,12,"E00000190",1
"167","E00000191",0,0,0,0.583333333333333,0.0833333333333333,0.333333333333333,0,12,"E00000191",1
"168","E00000192",0,0,0.05,0.65,0,0.2,0.1,20,"E00000192",7
"169","E00000193",0,0,0.111111111111111,0.222222222222222,0.111111111111111,0.555555555555556,0,9,"E00000193",1
"170","E00000194",0,0,0,0.709677419354839,0.0645161290322581,0.225806451612903,0,31,"E00000194",7
"171","E00000195",0,0.0181818181818182,0,0.363636363636364,0.490909090909091,0.127272727272727,0,55,"E00000195",1
"172","E00000196",0,0,0.0454545454545455,0.909090909090909,0,0.0454545454545455,0,22,"E00000196",7
"173","E00000197",0,0.0113636363636364,0,0.147727272727273,0.647727272727273,0.193181818181818,0,88,"E00000197",8
"174","E00000199",0,0,0.0555555555555556,0.222222222222222,0.0555555555555556,0.666666666666667,0,18,"E00000199",1
"175","E00000200",0,0.0952380952380952,0,0.761904761904762,0,0.142857142857143,0,21,"E00000200",7
"176","E00000201",0,0,0.133333333333333,0.2,0.133333333333333,0.0666666666666667,0.466666666666667,15,"E00000201",1
"177","E00000202",0,0,0,0.772727272727273,0.0454545454545455,0.181818181818182,0,22,"E00000202",7
"178","E00000203",0,0.0526315789473684,0,0.894736842105263,0,0.0526315789473684,0,19,"E00000203",7
"179","E00000204",0,0.0833333333333333,0,0.666666666666667,0,0.25,0,12,"E00000204",7
"180","E00000205",0,0.222222222222222,0,0.555555555555556,0.111111111111111,0.111111111111111,0,9,"E00000205",1
"181","E00000206",0,0,0,0.75,0,0.25,0,8,"E00000206",7
"182","E00000207",0,0.125,0,0.625,0.0625,0.1875,0,16,"E00000207",7
"183","E00000208",0,0.0588235294117647,0.0882352941176471,0.705882352941177,0,0.117647058823529,0.0294117647058824,34,"E00000208",7
"184","E00000209",0,0,0.0625,0.625,0,0.3125,0,16,"E00000209",7
"185","E00000210",0,0.0344827586206897,0.0689655172413793,0.758620689655172,0.0344827586206897,0.103448275862069,0,29,"E00000210",7
"186","E00000211",0,0.0588235294117647,0.0588235294117647,0.705882352941177,0,0.117647058823529,0.0588235294117647,17,"E00000211",7
"187","E00000212",0,0.117647058823529,0,0.705882352941177,0,0.176470588235294,0,17,"E00000212",7
"188","E00000213",0,0.0555555555555556,0.0277777777777778,0.75,0,0.111111111111111,0.0555555555555556,36,"E00000213",7
"189","E00000214",0,0,0.0666666666666667,0.6,0,0.266666666666667,0.0666666666666667,15,"E00000214",7
"190","E00000215",0,0,0.0555555555555556,0.777777777777778,0,0.111111111111111,0.0555555555555556,18,"E00000215",7
"191","E00000216",0,0,0,0.789473684210526,0,0.210526315789474,0,19,"E00000216",7
"192","E00000217",0,0.0869565217391304,0,0.869565217391304,0,0.0434782608695652,0,23,"E00000217",7
"193","E00000218",0,0.0869565217391304,0,0.739130434782609,0,0.173913043478261,0,23,"E00000218",7
"194","E00000219",0,0,0.0588235294117647,0.588235294117647,0,0.294117647058824,0.0588235294117647,17,"E00000219",7
"195","E00000220",0,0,0.0666666666666667,0.4,0,0,0.533333333333333,15,"E00000220",1
"196","E00000221",0,0.0344827586206897,0,0.413793103448276,0.275862068965517,0.275862068965517,0,29,"E00000221",1
"197","E00000222",0,0,0.133333333333333,0.266666666666667,0,0.1,0.5,30,"E00000222",4
"198","E00000223",0.263157894736842,0,0.157894736842105,0.368421052631579,0,0.0526315789473684,0.157894736842105,19,"E00000223",7
"199","E00000224",0,0.0625,0,0.6875,0,0.25,0,32,"E00000224",7
"200","E00000225",0,0,0.0526315789473684,0.578947368421053,0,0.210526315789474,0.157894736842105,19,"E00000225",7
"201","E00000226",0.0875,0.0375,0,0.1625,0.0875,0.625,0,80,"E00000226",1
"202","E00000227",0,0,0.0263157894736842,0.315789473684211,0.0263157894736842,0.631578947368421,0,38,"E00000227",1
"203","E00000228",0,0,0.0714285714285714,0.357142857142857,0,0.0714285714285714,0.5,28,"E00000228",1
"204","E00000229",0,0,0.0769230769230769,0.153846153846154,0,0,0.769230769230769,26,"E00000229",4
"205","E00000230",0,0.0769230769230769,0,0.846153846153846,0,0.0769230769230769,0,13,"E00000230",7
"206","E00000231",0,0.0967741935483871,0,0.741935483870968,0,0.129032258064516,0.032258064516129,31,"E00000231",7
"207","E00000232",0,0,0,0.933333333333333,0,0.0666666666666667,0,30,"E00000232",7
"208","E00000234",0,0.02,0.02,0.46,0.28,0.12,0.1,50,"E00000234",7
"209","E00000235",0,0,0.2,0,0,0.4,0.4,5,"E00000235",1
"210","E00000236",0,0,0.153846153846154,0.346153846153846,0.0384615384615385,0.0384615384615385,0.423076923076923,26,"E00000236",1
"211","E00000237",0,0.0294117647058824,0.0294117647058824,0.558823529411765,0.0882352941176471,0.235294117647059,0.0588235294117647,34,"E00000237",7
"212","E00000238",0,0,0.5,0,0,0,0.5,4,"E00000238",2
"213","E00000239",0,0.25,0.25,0.25,0,0.25,0,4,"E00000239",1
"214","E00000242",0,0.0833333333333333,0.333333333333333,0,0,0.583333333333333,0,12,"E00000242",1
"215","E00000243",0,0,0.1,0,0.2,0.7,0,10,"E00000243",6
"216","E00000244",0,0.0645161290322581,0,0.548387096774194,0.129032258064516,0.258064516129032,0,31,"E00000244",7
"217","E00000245",0,1,0,0,0,0,0,1,"E00000245",5
"218","E00000246",0.15,0.1,0,0,0,0.2,0.55,20,"E00000246",4
"219","E00000247",0,0,0,0.181818181818182,0,0.181818181818182,0.636363636363636,11,"E00000247",4
"220","E00000248",0,0.2,0.4,0,0.2,0.2,0,5,"E00000248",1
"221","E00000249",0,0.3,0.1,0.3,0,0.1,0.2,10,"E00000249",1
"222","E00000251",0,0.2,0.6,0,0,0.2,0,5,"E00000251",2
"223","E00000252",0,0.03125,0,0.4375,0.09375,0.09375,0.34375,32,"E00000252",1
"224","E00000253",0,0.0909090909090909,0.0909090909090909,0,0.272727272727273,0.545454545454545,0,11,"E00000253",1
"225","E00000255",0,0,0.294117647058824,0.235294117647059,0,0.117647058823529,0.352941176470588,17,"E00000255",4
"226","E00000257",0,0,0.0666666666666667,0.6,0,0.0666666666666667,0.266666666666667,15,"E00000257",7
"227","E00000258",0,1,0,0,0,0,0,1,"E00000258",5
"228","E00000259",0,0,0.0625,0.0625,0,0.125,0.75,16,"E00000259",4
"229","E00000260",0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.142857142857143,0.642857142857143,14,"E00000260",4
"230","E00000261",0.0384615384615385,0,0.0769230769230769,0.5,0.192307692307692,0.115384615384615,0.0769230769230769,26,"E00000261",7
"231","E00000263",0,0.523809523809524,0.19047619047619,0.142857142857143,0.0952380952380952,0.0476190476190476,0,21,"E00000263",5
"232","E00000264",0,0.5,0,0.5,0,0,0,2,"E00000264",1
"233","E00000265",0,0,0,0.461538461538462,0.0769230769230769,0.461538461538462,0,26,"E00000265",1
"234","E00000266",0,0.0645161290322581,0.032258064516129,0.645161290322581,0,0.225806451612903,0.032258064516129,31,"E00000266",7
"235","E00000267",0,0,0,0.739130434782609,0,0.260869565217391,0,23,"E00000267",7
"236","E00000268",0,0.04,0.12,0.68,0,0.16,0,25,"E00000268",7
"237","E00000269",0,0,0,0.666666666666667,0,0.333333333333333,0,24,"E00000269",7
"238","E00000270",0,0.0416666666666667,0,0.791666666666667,0,0.166666666666667,0,24,"E00000270",7
"239","E00000271",0,0.136363636363636,0,0.545454545454545,0.136363636363636,0.181818181818182,0,22,"E00000271",1
"240","E00000272",0,0,0.03125,0.71875,0.125,0.125,0,32,"E00000272",7
"241","E00000273",0,0.0833333333333333,0.166666666666667,0.583333333333333,0,0.0833333333333333,0.0833333333333333,12,"E00000273",7
"242","E00000274",0,0,0,0.692307692307692,0,0.307692307692308,0,13,"E00000274",7
"243","E00000275",0,0,0,0.642857142857143,0,0.285714285714286,0.0714285714285714,28,"E00000275",7
"244","E00000276",0,0,0.0434782608695652,0.326086956521739,0.239130434782609,0.391304347826087,0,46,"E00000276",1
"245","E00000277",0,0,0.1875,0.625,0,0.1875,0,16,"E00000277",7
"246","E00000278",0.0869565217391304,0.0434782608695652,0,0.565217391304348,0,0.304347826086957,0,23,"E00000278",7
"247","E00000279",0,0,0.0344827586206897,0.241379310344828,0.206896551724138,0.517241379310345,0,29,"E00000279",1
"248","E00000280",0,0.0714285714285714,0,0.714285714285714,0,0.142857142857143,0.0714285714285714,14,"E00000280",7
"249","E00000282",0,0,0.1,0.6,0,0.3,0,10,"E00000282",7
"250","E00000283",0,0.125,0.0625,0.5625,0,0.25,0,16,"E00000283",7
"251","E00000284",0,0.16,0.04,0.56,0,0.2,0.04,25,"E00000284",7
"252","E00000285",0,0.0555555555555556,0,0.722222222222222,0,0.222222222222222,0,18,"E00000285",7
"253","E00000286",0,0,0,0.916666666666667,0,0.0416666666666667,0.0416666666666667,24,"E00000286",7
"254","E00000287",0.125,0.0625,0.0625,0.5,0.0625,0.1875,0,16,"E00000287",7
"255","E00000288",0.0384615384615385,0.192307692307692,0,0.384615384615385,0,0.346153846153846,0.0384615384615385,26,"E00000288",1
"256","E00000289",0,0,0,0.625,0,0.375,0,8,"E00000289",7
"257","E00000290",0.0714285714285714,0.0714285714285714,0.0714285714285714,0.571428571428571,0,0.214285714285714,0,28,"E00000290",7
"258","E00000291",0,0,0,0.636363636363636,0,0.272727272727273,0.0909090909090909,11,"E00000291",7
"259","E00000292",0,0.0625,0,0.8125,0,0.125,0,16,"E00000292",7
"260","E00000293",0,0.08,0,0.4,0.2,0.32,0,25,"E00000293",1
"261","E00000294",0,0,0,1,0,0,0,12,"E00000294",7
"262","E00000295",0,0,0,0.764705882352941,0,0.176470588235294,0.0588235294117647,17,"E00000295",7
"263","E00000296",0,0,0.0434782608695652,0.608695652173913,0,0.304347826086957,0.0434782608695652,23,"E00000296",7
"264","E00000297",0,0.0384615384615385,0.0769230769230769,0.807692307692308,0,0.0769230769230769,0,26,"E00000297",7
"265","E00000298",0,0,0,0.782608695652174,0,0.217391304347826,0,23,"E00000298",7
"266","E00000299",0,0.227272727272727,0.0909090909090909,0.454545454545455,0,0.204545454545455,0.0227272727272727,44,"E00000299",1
"267","E00000300",0,0.166666666666667,0.0333333333333333,0.4,0,0.4,0,30,"E00000300",1
"268","E00000301",0,0.189189189189189,0.189189189189189,0.378378378378378,0.0540540540540541,0.189189189189189,0,37,"E00000301",1
"269","E00000302",0,0,0,0.709677419354839,0,0.258064516129032,0.032258064516129,31,"E00000302",7
"270","E00000303",0,0.0476190476190476,0,0.952380952380952,0,0,0,21,"E00000303",7
"271","E00000304",0,0.428571428571429,0,0.142857142857143,0,0.428571428571429,0,7,"E00000304",1
"272","E00000305",0.0172413793103448,0.155172413793103,0.103448275862069,0.0172413793103448,0.224137931034483,0.482758620689655,0,58,"E00000305",1
